For iterations: 2400 Initial energy of demon: 10000
0,9998
1,9996
2,9994
3,9992
4,9990
5,9988
6,9986
7,9984
8,9982
9,9980
10,9978
11,9976
12,9974
13,9972
14,9970
15,9968
16,9966
17,9964
18,9962
19,9960
20,9958
21,9956
22,9954
23,9952
24,9950
25,9948
26,9946
27,9944
28,9942
29,9940
30,9938
31,9936
32,9934
33,9932
34,9930
35,9928
36,9926
37,9924
38,9922
39,9920
40,9918
41,9916
42,9914
43,9912
44,9910
45,9908
46,9906
47,9904
48,9902
49,9900
50,9898
51,9896
52,9894
53,9892
54,9890
55,9888
56,9886
57,9884
58,9882
59,9880
60,9878
61,9876
62,9874
63,9872
64,9870
65,9868
66,9866
67,9864
68,9862
69,9860
70,9858
71,9856
72,9854
73,9852
74,9850
75,9848
76,9846
77,9844
78,9842
79,9840
80,9838
81,9836
82,9834
83,9832
84,9830
85,9828
86,9826
87,9824
88,9822
89,9820
90,9818
91,9816
92,9814
93,9812
94,9810
95,9808
96,9806
97,9804
98,9802
99,9800
100,9798
101,9796
102,9794
103,9796
104,9794
105,9792
106,9790
107,9788
108,9786
109,9784
110,9782
111,9780
112,9778
113,9776
114,9774
115,9772
116,9774
117,9772
118,9770
119,9768
120,9766
121,9764
122,9762
123,9760
124,9758
125,9756
126,9754
127,9752
128,9750
129,9748
130,9746
131,9744
132,9742
133,9740
134,9738
135,9736
136,9734
137,9732
138,9730
139,9728
140,9726
141,9724
142,9722
143,9720
144,9718
145,9716
146,9714
147,9712
148,9710
149,9708
150,9706
151,9704
152,9702
153,9700
154,9698
155,9696
156,9694
157,9692
158,9690
159,9688
160,9686
161,9684
162,9682
163,9680
164,9678
165,9676
166,9674
167,9672
168,9670
169,9668
170,9666
171,9668
172,9666
173,9664
174,9662
175,9660
176,9658
177,9656
178,9654
179,9652
180,9650
181,9648
182,9646
183,9644
184,9642
185,9640
186,9638
187,9636
188,9634
189,9632
190,9630
191,9628
192,9626
193,9624
194,9622
195,9620
196,9618
197,9620
198,9618
199,9616
200,9614
201,9616
202,9614
203,9612
204,9614
205,9612
206,9610
207,9608
208,9606
209,9604
210,9602
211,9600
212,9598
213,9596
214,9594
215,9592
216,9590
217,9588
218,9586
219,9584
220,9582
221,9580
222,9578
223,9576
224,9574
225,9572
226,9570
227,9568
228,9566
229,9564
230,9562
231,9560
232,9558
233,9556
234,9554
235,9552
236,9550
237,9548
238,9546
239,9544
240,9542
241,9540
242,9538
243,9536
244,9534
245,9532
246,9530
247,9528
248,9526
249,9524
250,9522
251,9520
252,9518
253,9516
254,9514
255,9512
256,9510
257,9508
258,9506
259,9504
260,9502
261,9500
262,9498
263,9496
264,9494
265,9492
266,9490
267,9488
268,9486
269,9484
270,9482
271,9480
272,9478
273,9476
274,9474
275,9472
276,9474
277,9472
278,9470
279,9468
280,9466
281,9464
282,9462
283,9460
284,9458
285,9456
286,9454
287,9452
288,9450
289,9448
290,9446
291,9444
292,9442
293,9440
294,9438
295,9436
296,9434
297,9432
298,9430
299,9428
300,9426
301,9424
302,9422
303,9420
304,9418
305,9416
306,9414
307,9412
308,9410
309,9408
310,9406
311,9404
312,9402
313,9400
314,9398
315,9396
316,9394
317,9392
318,9390
319,9388
320,9386
321,9384
322,9382
323,9380
324,9378
325,9376
326,9374
327,9372
328,9370
329,9368
330,9366
331,9364
332,9362
333,9360
334,9358
335,9356
336,9354
337,9352
338,9354
339,9352
340,9350
341,9348
342,9346
343,9344
344,9342
345,9344
346,9342
347,9340
348,9338
349,9336
350,9334
351,9332
352,9330
353,9328
354,9326
355,9324
356,9322
357,9320
358,9318
359,9316
360,9314
361,9312
362,9310
363,9308
364,9306
365,9304
366,9302
367,9300
368,9298
369,9296
370,9294
371,9292
372,9290
373,9288
374,9286
375,9284
376,9282
377,9280
378,9278
379,9276
380,9274
381,9272
382,9270
383,9268
384,9266
385,9264
386,9262
387,9260
388,9258
389,9256
390,9254
391,9252
392,9250
393,9248
394,9246
395,9244
396,9242
397,9240
398,9238
399,9236
400,9234
401,9232
402,9230
403,9228
404,9226
405,9224
406,9222
407,9220
408,9218
409,9216
410,9214
411,9212
412,9214
413,9212
414,9210
415,9208
416,9206
417,9204
418,9202
419,9200
420,9198
421,9196
422,9194
423,9192
424,9190
425,9188
426,9186
427,9184
428,9182
429,9180
430,9178
431,9176
432,9174
433,9172
434,9170
435,9168
436,9166
437,9164
438,9162
439,9160
440,9158
441,9156
442,9154
443,9152
444,9150
445,9148
446,9146
447,9144
448,9142
449,9140
450,9138
451,9136
452,9134
453,9132
454,9130
455,9128
456,9126
457,9124
458,9122
459,9120
460,9122
461,9120
462,9118
463,9116
464,9114
465,9112
466,9110
467,9108
468,9106
469,9104
470,9106
471,9104
472,9102
473,9100
474,9098
475,9096
476,9094
477,9092
478,9090
479,9088
480,9086
481,9084
482,9086
483,9084
484,9082
485,9080
486,9078
487,9076
488,9078
489,9076
490,9078
491,9076
492,9074
493,9072
494,9074
495,9072
496,9074
497,9072
498,9070
499,9068
500,9066
501,9064
502,9062
503,9060
504,9058
505,9056
506,9054
507,9052
508,9054
509,9052
510,9050
511,9048
512,9046
513,9044
514,9042
515,9040
516,9038
517,9036
518,9034
519,9032
520,9030
521,9028
522,9026
523,9024
524,9022
525,9020
526,9018
527,9016
528,9014
529,9012
530,9010
531,9008
532,9006
533,9004
534,9002
535,9000
536,8998
537,8996
538,8994
539,8992
540,8990
541,8988
542,8986
543,8984
544,8982
545,8980
546,8978
547,8976
548,8974
549,8972
550,8970
551,8968
552,8966
553,8968
554,8966
555,8968
556,8966
557,8964
558,8962
559,8960
560,8958
561,8956
562,8954
563,8952
564,8950
565,8948
566,8946
567,8948
568,8946
569,8944
570,8942
571,8940
572,8938
573,8936
574,8938
575,8936
576,8934
577,8932
578,8930
579,8928
580,8926
581,8924
582,8922
583,8920
584,8918
585,8916
586,8914
587,8912
588,8910
589,8908
590,8906
591,8904
592,8902
593,8900
594,8898
595,8896
596,8894
597,8892
598,8890
599,8892
600,8890
601,8888
602,8886
603,8884
604,8882
605,8880
606,8878
607,8876
608,8874
609,8872
610,8870
611,8868
612,8866
613,8864
614,8862
615,8860
616,8858
617,8856
618,8854
619,8852
620,8850
621,8852
622,8850
623,8848
624,8846
625,8844
626,8842
627,8840
628,8838
629,8836
630,8834
631,8832
632,8830
633,8828
634,8826
635,8824
636,8822
637,8820
638,8818
639,8816
640,8814
641,8812
642,8810
643,8808
644,8806
645,8804
646,8802
647,8800
648,8798
649,8796
650,8794
651,8792
652,8794
653,8792
654,8790
655,8788
656,8786
657,8788
658,8786
659,8784
660,8782
661,8780
662,8778
663,8776
664,8774
665,8772
666,8770
667,8768
668,8766
669,8764
670,8762
671,8760
672,8758
673,8756
674,8754
675,8752
676,8750
677,8748
678,8746
679,8744
680,8742
681,8740
682,8738
683,8736
684,8734
685,8732
686,8730
687,8728
688,8726
689,8724
690,8722
691,8720
692,8718
693,8716
694,8714
695,8712
696,8710
697,8708
698,8706
699,8704
700,8702
701,8700
702,8698
703,8696
704,8698
705,8696
706,8694
707,8692
708,8690
709,8688
710,8686
711,8684
712,8682
713,8680
714,8678
715,8676
716,8674
717,8672
718,8670
719,8668
720,8666
721,8664
722,8662
723,8660
724,8658
725,8656
726,8654
727,8652
728,8650
729,8648
730,8650
731,8648
732,8646
733,8644
734,8642
735,8644
736,8642
737,8640
738,8638
739,8636
740,8638
741,8636
742,8634
743,8632
744,8630
745,8628
746,8626
747,8624
748,8622
749,8624
750,8622
751,8620
752,8618
753,8616
754,8618
755,8616
756,8614
757,8612
758,8610
759,8608
760,8606
761,8604
762,8602
763,8600
764,8598
765,8596
766,8594
767,8592
768,8590
769,8588
770,8590
771,8588
772,8586
773,8584
774,8582
775,8580
776,8578
777,8576
778,8574
779,8572
780,8570
781,8568
782,8566
783,8564
784,8566
785,8564
786,8562
787,8560
788,8558
789,8556
790,8554
791,8552
792,8550
793,8548
794,8546
795,8544
796,8542
797,8540
798,8538
799,8536
800,8534
801,8532
802,8530
803,8528
804,8526
805,8524
806,8522
807,8520
808,8518
809,8516
810,8514
811,8512
812,8510
813,8508
814,8506
815,8504
816,8502
817,8500
818,8498
819,8496
820,8498
821,8496
822,8494
823,8492
824,8490
825,8488
826,8486
827,8484
828,8482
829,8480
830,8478
831,8476
832,8474
833,8472
834,8470
835,8468
836,8466
837,8464
838,8462
839,8460
840,8458
841,8456
842,8454
843,8452
844,8450
845,8448
846,8446
847,8444
848,8442
849,8440
850,8438
851,8436
852,8434
853,8432
854,8430
855,8428
856,8426
857,8424
858,8422
859,8420
860,8418
861,8416
862,8414
863,8412
864,8410
865,8408
866,8406
867,8404
868,8406
869,8404
870,8406
871,8404
872,8402
873,8400
874,8398
875,8396
876,8394
877,8392
878,8390
879,8388
880,8386
881,8384
882,8382
883,8380
884,8378
885,8376
886,8374
887,8372
888,8370
889,8368
890,8366
891,8364
892,8362
893,8360
894,8358
895,8356
896,8354
897,8352
898,8350
899,8348
900,8350
901,8348
902,8346
903,8344
904,8342
905,8340
906,8338
907,8336
908,8334
909,8332
910,8330
911,8328
912,8326
913,8324
914,8322
915,8320
916,8318
917,8316
918,8314
919,8312
920,8310
921,8308
922,8306
923,8304
924,8302
925,8300
926,8298
927,8300
928,8298
929,8296
930,8294
931,8296
932,8294
933,8292
934,8290
935,8288
936,8286
937,8284
938,8282
939,8280
940,8278
941,8280
942,8278
943,8276
944,8274
945,8272
946,8270
947,8268
948,8270
949,8268
950,8266
951,8264
952,8262
953,8260
954,8258
955,8256
956,8254
957,8252
958,8250
959,8248
960,8246
961,8244
962,8246
963,8244
964,8242
965,8240
966,8238
967,8236
968,8234
969,8232
970,8230
971,8232
972,8234
973,8232
974,8230
975,8228
976,8226
977,8224
978,8222
979,8220
980,8218
981,8216
982,8214
983,8212
984,8210
985,8208
986,8206
987,8208
988,8206
989,8204
990,8202
991,8200
992,8198
993,8196
994,8194
995,8192
996,8190
997,8188
998,8186
999,8184
1000,8182
1001,8180
1002,8178
1003,8176
1004,8174
1005,8172
1006,8170
1007,8168
1008,8170
1009,8168
1010,8166
1011,8168
1012,8166
1013,8164
1014,8162
1015,8160
1016,8158
1017,8156
1018,8154
1019,8152
1020,8150
1021,8148
1022,8150
1023,8148
1024,8146
1025,8144
1026,8142
1027,8140
1028,8138
1029,8136
1030,8134
1031,8136
1032,8134
1033,8132
1034,8130
1035,8128
1036,8126
1037,8124
1038,8122
1039,8120
1040,8122
1041,8120
1042,8118
1043,8116
1044,8114
1045,8112
1046,8114
1047,8112
1048,8110
1049,8108
1050,8106
1051,8104
1052,8102
1053,8100
1054,8098
1055,8096
1056,8094
1057,8092
1058,8090
1059,8088
1060,8086
1061,8084
1062,8082
1063,8080
1064,8078
1065,8076
1066,8074
1067,8072
1068,8070
1069,8068
1070,8066
1071,8068
1072,8066
1073,8064
1074,8062
1075,8060
1076,8058
1077,8056
1078,8054
1079,8052
1080,8050
1081,8048
1082,8046
1083,8048
1084,8046
1085,8044
1086,8042
1087,8040
1088,8038
1089,8036
1090,8034
1091,8032
1092,8030
1093,8032
1094,8030
1095,8028
1096,8026
1097,8024
1098,8022
1099,8020
1100,8018
1101,8020
1102,8022
1103,8020
1104,8018
1105,8016
1106,8014
1107,8012
1108,8010
1109,8008
1110,8006
1111,8004
1112,8002
1113,8000
1114,7998
1115,7996
1116,7994
1117,7992
1118,7990
1119,7988
1120,7986
1121,7984
1122,7982
1123,7980
1124,7978
1125,7976
1126,7974
1127,7972
1128,7970
1129,7972
1130,7970
1131,7968
1132,7966
1133,7964
1134,7962
1135,7960
1136,7958
1137,7956
1138,7954
1139,7952
1140,7954
1141,7952
1142,7950
1143,7948
1144,7946
1145,7948
1146,7946
1147,7944
1148,7946
1149,7944
1150,7942
1151,7940
1152,7938
1153,7936
1154,7934
1155,7936
1156,7934
1157,7932
1158,7934
1159,7932
1160,7930
1161,7928
1162,7926
1163,7924
1164,7922
1165,7920
1166,7918
1167,7916
1168,7914
1169,7912
1170,7910
1171,7908
1172,7906
1173,7904
1174,7902
1175,7900
1176,7902
1177,7900
1178,7898
1179,7896
1180,7894
1181,7892
1182,7890
1183,7888
1184,7886
1185,7884
1186,7882
1187,7880
1188,7878
1189,7876
1190,7874
1191,7872
1192,7870
1193,7868
1194,7866
1195,7864
1196,7862
1197,7860
1198,7858
1199,7860
1200,7858
1201,7856
1202,7854
1203,7852
1204,7850
1205,7848
1206,7850
1207,7848
1208,7846
1209,7844
1210,7842
1211,7840
1212,7838
1213,7840
1214,7838
1215,7836
1216,7834
1217,7832
1218,7830
1219,7828
1220,7826
1221,7824
1222,7822
1223,7820
1224,7822
1225,7820
1226,7818
