4070.83,0.227674
40.88,0.219805
62.528,0.293648
137.422,7.7967
226.146,8.03465
-238.09,8.44835
18.746,8.67308
23.582,10.8841
21.266,12.9822
46.794,14.153
-12.386,14.9118
-25.054,18.5058
-30.114,22.3729
-72.278,30.138
-142.09,39.5141
18.918,50.3738
79.386,73.9464
-98.358,96.2232
-40.106,108.069
6.246,119.314
55.798,136.947
-123.938,142.057
-200.226,257.095
7.346,415.803
54.506,540.829
65.754,710.053
