For iterations: 10000 Initial energy of demon: 20000
0,19992
1,19984
2,19976
3,19968
4,19960
5,19952
6,19944
7,19936
8,19928
9,19920
10,19912
11,19904
12,19896
13,19888
14,19880
15,19872
16,19864
17,19856
18,19848
19,19840
20,19832
21,19824
22,19816
23,19808
24,19800
25,19792
26,19784
27,19776
28,19768
29,19760
30,19752
31,19744
32,19736
33,19728
34,19720
35,19712
36,19704
37,19696
38,19692
39,19684
40,19676
41,19668
42,19660
43,19652
44,19644
45,19636
46,19628
47,19620
48,19612
49,19604
50,19596
51,19588
52,19580
53,19572
54,19564
55,19556
56,19548
57,19540
58,19532
59,19524
60,19516
61,19508
62,19500
63,19492
64,19484
65,19480
66,19472
67,19464
68,19456
69,19448
70,19440
71,19432
72,19424
73,19416
74,19408
75,19400
76,19392
77,19384
78,19376
79,19368
80,19360
81,19352
82,19344
83,19336
84,19328
85,19320
86,19312
87,19304
88,19296
89,19288
90,19280
91,19272
92,19264
93,19256
94,19248
95,19240
96,19232
97,19224
98,19216
99,19208
100,19200
101,19192
102,19184
103,19192
104,19184
105,19176
106,19168
107,19160
108,19152
109,19144
110,19140
111,19132
112,19124
113,19116
114,19108
115,19100
116,19108
117,19100
118,19092
119,19084
120,19076
121,19068
122,19060
123,19052
124,19044
125,19036
126,19032
127,19024
128,19016
129,19008
130,19000
131,18992
132,18984
133,18976
134,18968
135,18960
136,18952
137,18944
138,18936
139,18928
140,18920
141,18912
142,18904
143,18896
144,18888
145,18880
146,18872
147,18864
148,18856
149,18848
150,18840
151,18832
152,18824
153,18816
154,18808
155,18800
156,18796
157,18788
158,18780
159,18772
160,18764
161,18756
162,18748
163,18740
164,18732
165,18724
166,18716
167,18708
168,18700
169,18692
170,18684
171,18692
172,18684
173,18676
174,18672
175,18664
176,18656
177,18648
178,18640
179,18632
180,18624
181,18616
182,18612
183,18604
184,18596
185,18588
186,18580
187,18572
188,18564
189,18556
190,18548
191,18540
192,18532
193,18524
194,18516
195,18508
196,18500
197,18508
198,18500
199,18492
200,18484
201,18492
202,18484
203,18476
204,18484
205,18476
206,18468
207,18468
208,18460
209,18452
210,18444
211,18436
212,18428
213,18420
214,18412
215,18404
216,18396
217,18388
218,18380
219,18372
220,18364
221,18356
222,18348
223,18340
224,18332
225,18324
226,18316
227,18308
228,18300
229,18292
230,18284
231,18276
232,18268
233,18260
234,18252
235,18244
236,18236
237,18228
238,18224
239,18216
240,18208
241,18200
242,18192
243,18184
244,18176
245,18168
246,18160
247,18152
248,18148
249,18140
250,18132
251,18124
252,18116
253,18108
254,18100
255,18092
256,18084
257,18076
258,18068
259,18060
260,18052
261,18044
262,18036
263,18028
264,18020
265,18012
266,18004
267,17996
268,17992
269,17984
270,17976
271,17972
272,17968
273,17964
274,17956
275,17948
276,17952
277,17944
278,17936
279,17928
280,17920
281,17912
282,17904
283,17896
284,17892
285,17884
286,17876
287,17868
288,17860
289,17852
290,17844
291,17836
292,17828
293,17820
294,17812
295,17808
296,17800
297,17792
298,17784
299,17776
300,17772
301,17764
302,17756
303,17748
304,17740
305,17732
306,17724
307,17716
308,17708
309,17704
310,17696
311,17688
312,17680
313,17672
314,17664
315,17656
316,17648
317,17640
318,17632
319,17624
320,17616
321,17608
322,17600
323,17592
324,17584
325,17580
326,17576
327,17568
328,17560
329,17552
330,17544
331,17536
332,17528
333,17520
334,17512
335,17504
336,17496
337,17488
338,17496
339,17488
340,17480
341,17472
342,17464
343,17456
344,17448
345,17456
346,17448
347,17444
348,17436
349,17428
350,17420
351,17412
352,17404
353,17396
354,17388
355,17380
356,17372
357,17364
358,17356
359,17348
360,17340
361,17332
362,17324
363,17316
364,17308
365,17300
366,17292
367,17284
368,17276
369,17268
370,17260
371,17252
372,17244
373,17236
374,17228
375,17220
376,17212
377,17204
378,17196
379,17188
380,17180
381,17172
382,17164
383,17160
384,17152
385,17144
386,17136
387,17128
388,17120
389,17112
390,17104
391,17096
392,17088
393,17080
394,17072
395,17064
396,17060
397,17052
398,17044
399,17036
400,17032
401,17024
402,17016
403,17008
404,17000
405,16992
406,16984
407,16976
408,16972
409,16964
410,16956
411,16948
412,16956
413,16948
414,16940
415,16936
416,16928
417,16920
418,16912
419,16904
420,16900
421,16892
422,16884
423,16876
424,16872
425,16864
426,16856
427,16848
428,16840
429,16832
430,16824
431,16816
432,16808
433,16800
434,16792
435,16788
436,16780
437,16772
438,16764
439,16756
440,16748
441,16740
442,16732
443,16724
444,16716
445,16708
446,16700
447,16692
448,16684
449,16676
450,16668
451,16664
452,16660
453,16652
454,16644
455,16636
456,16628
457,16620
458,16612
459,16604
460,16612
461,16604
462,16596
463,16588
464,16580
465,16572
466,16564
467,16556
468,16548
469,16540
470,16548
471,16540
472,16532
473,16528
474,16524
475,16516
476,16508
477,16500
478,16492
479,16484
480,16480
481,16472
482,16480
483,16476
484,16468
485,16460
486,16452
487,16448
488,16456
489,16448
490,16456
491,16452
492,16444
493,16436
494,16444
495,16444
496,16452
497,16444
498,16436
499,16428
500,16420
501,16412
502,16404
503,16396
504,16392
505,16388
506,16380
507,16376
508,16380
509,16372
510,16364
511,16356
512,16348
513,16340
514,16340
515,16332
516,16328
517,16320
518,16312
519,16304
520,16296
521,16296
522,16288
523,16280
524,16272
525,16264
526,16256
527,16248
528,16240
529,16232
530,16224
531,16216
532,16208
533,16200
534,16192
535,16188
536,16184
537,16176
538,16168
539,16160
540,16156
541,16148
542,16140
543,16132
544,16124
545,16116
546,16108
547,16100
548,16092
549,16084
550,16076
551,16068
552,16072
553,16080
554,16072
555,16080
556,16072
557,16064
558,16056
559,16048
560,16040
561,16032
562,16024
563,16020
564,16012
565,16008
566,16004
567,16012
568,16004
569,15996
570,15988
571,15980
572,15972
573,15968
574,15976
575,15968
576,15960
577,15952
578,15948
579,15940
580,15932
581,15924
582,15916
583,15908
584,15904
585,15896
586,15888
587,15884
588,15876
589,15868
590,15860
591,15860
592,15856
593,15848
594,15840
595,15832
596,15824
597,15816
598,15808
599,15816
600,15808
601,15800
602,15796
603,15792
604,15784
605,15776
606,15772
607,15764
608,15756
609,15748
610,15744
611,15736
612,15728
613,15720
614,15712
615,15708
616,15700
617,15692
618,15688
619,15680
620,15676
621,15684
622,15676
623,15668
624,15664
625,15656
626,15648
627,15648
628,15640
629,15632
630,15624
631,15616
632,15608
633,15600
634,15592
635,15584
636,15576
637,15572
638,15564
639,15556
640,15548
641,15540
642,15532
643,15524
644,15516
645,15508
646,15504
647,15504
648,15496
649,15488
650,15480
651,15472
652,15480
653,15472
654,15464
655,15460
656,15456
657,15464
658,15456
659,15448
660,15440
661,15432
662,15424
663,15416
664,15408
665,15400
666,15392
667,15384
668,15380
669,15372
670,15364
671,15356
672,15348
673,15344
674,15336
675,15328
676,15320
677,15312
678,15304
679,15296
680,15288
681,15284
682,15276
683,15272
684,15268
685,15260
686,15252
687,15244
688,15240
689,15236
690,15232
691,15224
692,15216
693,15208
694,15200
695,15192
696,15184
697,15176
698,15168
699,15164
700,15160
701,15152
702,15144
703,15136
704,15144
705,15136
706,15132
707,15124
708,15116
709,15108
710,15104
711,15096
712,15088
713,15080
714,15072
715,15064
716,15056
717,15048
718,15040
719,15032
720,15024
721,15016
722,15008
723,15004
724,14996
725,14988
726,14980
727,14980
728,14972
729,14964
730,14972
731,14964
732,14956
733,14948
734,14940
735,14948
736,14940
737,14932
738,14924
739,14916
740,14920
741,14912
742,14904
743,14900
744,14892
745,14884
746,14876
747,14868
748,14864
749,14872
750,14864
751,14856
752,14848
753,14844
754,14848
755,14840
756,14832
757,14824
758,14816
759,14808
760,14800
761,14792
762,14784
763,14776
764,14768
765,14764
766,14760
767,14752
768,14748
769,14748
770,14756
771,14748
772,14740
773,14732
774,14728
775,14720
776,14712
777,14704
778,14696
779,14688
780,14684
781,14676
782,14668
783,14660
784,14664
785,14656
786,14652
787,14644
788,14636
789,14628
790,14620
791,14616
792,14608
793,14600
794,14592
795,14584
796,14576
797,14568
798,14560
799,14552
800,14544
801,14540
802,14532
803,14524
804,14516
805,14508
806,14504
807,14500
808,14492
809,14488
810,14480
811,14472
812,14464
813,14460
814,14452
815,14444
816,14436
817,14428
